Month;FRA District;FRA Safety Management Team;Holding Company;Parent Railroad;Railroad;Railroad Class;Year;Calendar Year;Fiscal Year;Railroad Concat;Railroadcode;Railroadname;Reporting Parent Railroad Code;Reporting Parent Railroad Name;reporting_railroad_class;Employee Hours Worked;Number of Passengers Transported;Passenger Miles;Reports;Total Train Miles;Yard Switching Miles
Jul;7;SMT-7 - Commuter West;Not Assigned;Santa Cruz, Big Tree & Pacific Railroad [SCBG];Santa Cruz, Big Tree & Pacific Railroad [SCBG];Class III;2025;2025;2025;Santa Cruz, Big Tree & Pacific Railroad [SCBG];SCBG;Santa Cruz, Big Tree & Pacific Railroad;SCBG;Santa Cruz, Big Tree & Pacific Railroad;Class III;1 045;9 921;148815;1;1 155;
Jul;7;SMT-7 - Commuter West;Not Assigned;Western Railway Museum [WRM];Western Railway Museum [WRM];Class III;2025;2025;2025;Western Railway Museum [WRM];WRM;Western Railway Museum;WRM;Western Railway Museum;Class III;365;906;9146;1;500;
Jul;7;SMT-7 - Commuter West;Not Assigned;Sonoma Marin Area Rail Transit [SMRT];Sonoma Marin Area Rail Transit [SMRT];Class III;2025;2025;2025;Sonoma Marin Area Rail Transit [SMRT];SMRT;Sonoma Marin Area Rail Transit;SMRT;Sonoma Marin Area Rail Transit;Class III;29 699;132 848;5978160;1;48 095;10
Jul;7;SMT-7 - Commuter West;Not Assigned;Railtown 1897 Railroad Historic Park [RTRX];Railtown 1897 Railroad Historic Park [RTRX];Class III;2025;2025;2025;Railtown 1897 Railroad Historic Park [RTRX];RTRX;Railtown 1897 Railroad Historic Park;RTRX;Railtown 1897 Railroad Historic Park;Class III;457;3 283;19698;1;261;3
Jul;7;SMT-7 - Commuter West;Not Assigned;SIERRA NORTHERN RAILWAY [SERA];SIERRA NORTHERN RAILWAY [SERA];Class III;2025;2025;2025;SIERRA NORTHERN RAILWAY [SERA];SERA;SIERRA NORTHERN RAILWAY;SERA;SIERRA NORTHERN RAILWAY;Class III;19 454;;0;1;2 152;196
Jul;7;SMT-7 - Commuter West;Not Assigned;Hawaiian Railway Society [HRSX];Hawaiian Railway Society [HRSX];Class III;2025;2025;2025;Hawaiian Railway Society [HRSX];HRSX;Hawaiian Railway Society;HRSX;Hawaiian Railway Society;Class III;756;2 705;35165;1;312;
Aug;7;SMT-7 - Commuter West;Not Assigned;Niles Canyon Railway [NICX];Niles Canyon Railway [NICX];Class III;2025;2025;2025;Niles Canyon Railway [NICX];NICX;Niles Canyon Railway;NICX;Niles Canyon Railway;Class III;;1 410;19035;1;161;5
Aug;7;SMT-7 - Commuter West;Not Assigned;Southern California Regional Rail Authority [SCAX];Southern California Regional Rail Authority [SCAX];Class III;2025;2025;2025;Southern California Regional Rail Authority [SCAX];SCAX;Southern California Regional Rail Authority;SCAX;Southern California Regional Rail Authority;Class III;79 893;499 645;15439031;1;245 483;
Aug;7;SMT-7 - Commuter West;Not Assigned;Napa Valley Railroad [NVRR];Napa Valley Railroad [NVRR];Class III;2025;2025;2025;Napa Valley Railroad [NVRR];NVRR;Napa Valley Railroad;NVRR;Napa Valley Railroad;Class III;14 282;6 735;242460;1;2 714;50
Aug;7;SMT-7 - Commuter West;Not Assigned;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];Class III;2025;2025;2025;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;Class III;350;347;1041;1;54;
Aug;7;SMT-7 - Commuter West;Not Assigned;California State Railroad Museum [CSRM];California State Railroad Museum [CSRM];Class III;2025;2025;2025;California State Railroad Museum [CSRM];CSRM;California State Railroad Museum;CSRM;California State Railroad Museum;Class III;1 050;6 868;41208;1;402;12
Aug;7;SMT-7 - Commuter West;Not Assigned;Placerville and Sacramento Valley RR Inc. [PSVR];Placerville and Sacramento Valley RR Inc. [PSVR];Class III;2025;2025;2025;Placerville and Sacramento Valley RR Inc. [PSVR];PSVR;Placerville and Sacramento Valley RR Inc.;PSVR;Placerville and Sacramento Valley RR Inc.;Class III;;;0;1;1;1
Aug;7;SMT-7 - Commuter West;Not Assigned;Sacramento County Regional Transit District [SCRT];Sacramento County Regional Transit District [SCRT];Class III;2025;2025;2025;Sacramento County Regional Transit District [SCRT];SCRT;Sacramento County Regional Transit District;SCRT;Sacramento County Regional Transit District;Class III;;301 929;5788912;1;116 875;
Aug;7;SMT-7 - Commuter West;Not Assigned;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];Class III;2025;2025;2025;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;Class III;;256;2560;1;132;8
Aug;7;SMT-7 - Commuter West;Not Assigned;San Diego Trolley Incorporated [SDTI];San Diego Trolley Incorporated [SDTI];Class III;2025;2025;2025;San Diego Trolley Incorporated [SDTI];SDTI;San Diego Trolley Incorporated;SDTI;San Diego Trolley Incorporated;Class III;14 542;2 690 261;19363164;1;259 849;
Aug;7;SMT-7 - Commuter West;Not Assigned;Altamont Commuter Express Authority [ACEX];Altamont Commuter Express Authority [ACEX];Class III;2025;2025;2025;Altamont Commuter Express Authority [ACEX];ACEX;Altamont Commuter Express Authority;ACEX;Altamont Commuter Express Authority;Class III;35 692;80 626;3859660;1;14 836;
Aug;7;SMT-7 - Commuter West;Not Assigned;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];Class III;2025;2025;2025;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;Class III;5 677;37 802;121576;1;13 509;
Aug;7;SMT-7 - Commuter West;Not Assigned;Santa Cruz, Big Tree & Pacific Railroad [SCBG];Santa Cruz, Big Tree & Pacific Railroad [SCBG];Class III;2025;2025;2025;Santa Cruz, Big Tree & Pacific Railroad [SCBG];SCBG;Santa Cruz, Big Tree & Pacific Railroad;SCBG;Santa Cruz, Big Tree & Pacific Railroad;Class III;624;6 810;102150;1;550;
Aug;7;SMT-7 - Commuter West;Not Assigned;Western Railway Museum [WRM];Western Railway Museum [WRM];Class III;2025;2025;2025;Western Railway Museum [WRM];WRM;Western Railway Museum;WRM;Western Railway Museum;Class III;546;895;8445;1;574;
Aug;7;SMT-7 - Commuter West;Not Assigned;Sonoma Marin Area Rail Transit [SMRT];Sonoma Marin Area Rail Transit [SMRT];Class III;2025;2025;2025;Sonoma Marin Area Rail Transit [SMRT];SMRT;Sonoma Marin Area Rail Transit;SMRT;Sonoma Marin Area Rail Transit;Class III;26 785;125 398;5642919;1;46 925;10
Aug;7;SMT-7 - Commuter West;Not Assigned;Railtown 1897 Railroad Historic Park [RTRX];Railtown 1897 Railroad Historic Park [RTRX];Class III;2025;2025;2025;Railtown 1897 Railroad Historic Park [RTRX];RTRX;Railtown 1897 Railroad Historic Park;RTRX;Railtown 1897 Railroad Historic Park;Class III;421;2 330;13525;1;260;6
Aug;7;SMT-7 - Commuter West;Not Assigned;SIERRA NORTHERN RAILWAY [SERA];SIERRA NORTHERN RAILWAY [SERA];Class III;2025;2025;2025;SIERRA NORTHERN RAILWAY [SERA];SERA;SIERRA NORTHERN RAILWAY;SERA;SIERRA NORTHERN RAILWAY;Class III;13 619;;0;1;1 722;159
Aug;7;SMT-7 - Commuter West;Not Assigned;Hawaiian Railway Society [HRSX];Hawaiian Railway Society [HRSX];Class III;2025;2025;2025;Hawaiian Railway Society [HRSX];HRSX;Hawaiian Railway Society;HRSX;Hawaiian Railway Society;Class III;713;2 356;30628;1;364;
Sep;7;SMT-7 - Commuter West;Not Assigned;Niles Canyon Railway [NICX];Niles Canyon Railway [NICX];Class III;2025;2025;2025;Niles Canyon Railway [NICX];NICX;Niles Canyon Railway;NICX;Niles Canyon Railway;Class III;;1 363;18400;1;149;6
Sep;7;SMT-7 - Commuter West;Not Assigned;Southern California Regional Rail Authority [SCAX];Southern California Regional Rail Authority [SCAX];Class III;2025;2025;2025;Southern California Regional Rail Authority [SCAX];SCAX;Southern California Regional Rail Authority;SCAX;Southern California Regional Rail Authority;Class III;79 962;522 150;16134435;1;254 512;
Sep;7;SMT-7 - Commuter West;Not Assigned;Napa Valley Railroad [NVRR];Napa Valley Railroad [NVRR];Class III;2025;2025;2025;Napa Valley Railroad [NVRR];NVRR;Napa Valley Railroad;NVRR;Napa Valley Railroad;Class III;14 135;6 827;245772;1;2 498;50
Sep;7;SMT-7 - Commuter West;Not Assigned;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];Class III;2025;2025;2025;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;Class III;350;737;2211;1;69;
Sep;7;SMT-7 - Commuter West;Not Assigned;California State Railroad Museum [CSRM];California State Railroad Museum [CSRM];Class III;2025;2025;2025;California State Railroad Museum [CSRM];CSRM;California State Railroad Museum;CSRM;California State Railroad Museum;Class III;1 038;3 801;22806;1;257;17
Sep;7;SMT-7 - Commuter West;Not Assigned;Placerville and Sacramento Valley RR Inc. [PSVR];Placerville and Sacramento Valley RR Inc. [PSVR];Class III;2025;2025;2025;Placerville and Sacramento Valley RR Inc. [PSVR];PSVR;Placerville and Sacramento Valley RR Inc.;PSVR;Placerville and Sacramento Valley RR Inc.;Class III;;;0;1;3;1
Sep;7;SMT-7 - Commuter West;Not Assigned;Sacramento County Regional Transit District [SCRT];Sacramento County Regional Transit District [SCRT];Class III;2025;2025;2025;Sacramento County Regional Transit District [SCRT];SCRT;Sacramento County Regional Transit District;SCRT;Sacramento County Regional Transit District;Class III;;313 024;5961044;1;122 333;
Sep;7;SMT-7 - Commuter West;Not Assigned;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];Class III;2025;2025;2025;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;Class III;;223;2330;1;128;8
Sep;7;SMT-7 - Commuter West;Not Assigned;San Diego Trolley Incorporated [SDTI];San Diego Trolley Incorporated [SDTI];Class III;2025;2025;2025;San Diego Trolley Incorporated [SDTI];SDTI;San Diego Trolley Incorporated;SDTI;San Diego Trolley Incorporated;Class III;14 161;2 778 378;19995203;1;256 033;
Sep;7;SMT-7 - Commuter West;Not Assigned;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];Class III;2025;2025;2025;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;Class III;5 663;41 327;126984;1;13 503;
Sep;7;SMT-7 - Commuter West;Not Assigned;Santa Cruz, Big Tree & Pacific Railroad [SCBG];Santa Cruz, Big Tree & Pacific Railroad [SCBG];Class III;2025;2025;2025;Santa Cruz, Big Tree & Pacific Railroad [SCBG];SCBG;Santa Cruz, Big Tree & Pacific Railroad;SCBG;Santa Cruz, Big Tree & Pacific Railroad;Class III;487;2 927;49759;1;252;
Sep;7;SMT-7 - Commuter West;Not Assigned;Western Railway Museum [WRM];Western Railway Museum [WRM];Class III;2025;2025;2025;Western Railway Museum [WRM];WRM;Western Railway Museum;WRM;Western Railway Museum;Class III;236;525;5775;1;430;
Sep;7;SMT-7 - Commuter West;Not Assigned;Sonoma Marin Area Rail Transit [SMRT];Sonoma Marin Area Rail Transit [SMRT];Class III;2025;2025;2025;Sonoma Marin Area Rail Transit [SMRT];SMRT;Sonoma Marin Area Rail Transit;SMRT;Sonoma Marin Area Rail Transit;Class III;27 633;121 302;5458590;1;46 205;10
Sep;7;SMT-7 - Commuter West;Not Assigned;Railtown 1897 Railroad Historic Park [RTRX];Railtown 1897 Railroad Historic Park [RTRX];Class III;2025;2025;2025;Railtown 1897 Railroad Historic Park [RTRX];RTRX;Railtown 1897 Railroad Historic Park;RTRX;Railtown 1897 Railroad Historic Park;Class III;450;1 387;9202;1;194;4
Sep;7;SMT-7 - Commuter West;Not Assigned;SIERRA NORTHERN RAILWAY [SERA];SIERRA NORTHERN RAILWAY [SERA];Class III;2025;2025;2025;SIERRA NORTHERN RAILWAY [SERA];SERA;SIERRA NORTHERN RAILWAY;SERA;SIERRA NORTHERN RAILWAY;Class III;13 466;;0;1;1 569;143
Sep;7;SMT-7 - Commuter West;Not Assigned;Hawaiian Railway Society [HRSX];Hawaiian Railway Society [HRSX];Class III;2025;2025;2025;Hawaiian Railway Society [HRSX];HRSX;Hawaiian Railway Society;HRSX;Hawaiian Railway Society;Class III;766;1 659;21567;1;273;
Oct;7;SMT-7 - Commuter West;Not Assigned;Niles Canyon Railway [NICX];Niles Canyon Railway [NICX];Class III;2025;2025;2026;Niles Canyon Railway [NICX];NICX;Niles Canyon Railway;NICX;Niles Canyon Railway;Class III;;1 453;19616;1;255;5
Oct;7;SMT-7 - Commuter West;Not Assigned;Southern California Regional Rail Authority [SCAX];Southern California Regional Rail Authority [SCAX];Class III;2025;2025;2026;Southern California Regional Rail Authority [SCAX];SCAX;Southern California Regional Rail Authority;SCAX;Southern California Regional Rail Authority;Class III;102 903;566 841;17515387;1;268 198;
Oct;7;SMT-7 - Commuter West;Not Assigned;Napa Valley Railroad [NVRR];Napa Valley Railroad [NVRR];Class III;2025;2025;2026;Napa Valley Railroad [NVRR];NVRR;Napa Valley Railroad;NVRR;Napa Valley Railroad;Class III;13 827;6 094;219384;1;2 498;50
Oct;7;SMT-7 - Commuter West;Not Assigned;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];Class III;2025;2025;2026;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;Class III;350;377;1131;1;45;
Oct;7;SMT-7 - Commuter West;Not Assigned;California State Railroad Museum [CSRM];California State Railroad Museum [CSRM];Class III;2025;2025;2026;California State Railroad Museum [CSRM];CSRM;California State Railroad Museum;CSRM;California State Railroad Museum;Class III;1 121;2 448;14688;1;169;19
Oct;7;SMT-7 - Commuter West;Not Assigned;Placerville and Sacramento Valley RR Inc. [PSVR];Placerville and Sacramento Valley RR Inc. [PSVR];Class III;2025;2025;2026;Placerville and Sacramento Valley RR Inc. [PSVR];PSVR;Placerville and Sacramento Valley RR Inc.;PSVR;Placerville and Sacramento Valley RR Inc.;Class III;;;0;1;1;1
Oct;7;SMT-7 - Commuter West;Not Assigned;Sacramento County Regional Transit District [SCRT];Sacramento County Regional Transit District [SCRT];Class III;2025;2025;2026;Sacramento County Regional Transit District [SCRT];SCRT;Sacramento County Regional Transit District;SCRT;Sacramento County Regional Transit District;Class III;;327 775;6276158;1;118 019;
Oct;7;SMT-7 - Commuter West;Not Assigned;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];Class III;2025;2025;2026;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;Class III;;1 969;19690;1;304;24
Oct;7;SMT-7 - Commuter West;Not Assigned;San Diego Trolley Incorporated [SDTI];San Diego Trolley Incorporated [SDTI];Class III;2025;2025;2026;San Diego Trolley Incorporated [SDTI];SDTI;San Diego Trolley Incorporated;SDTI;San Diego Trolley Incorporated;Class III;14 811;2 778 378;19995203;1;263 322;
Oct;7;SMT-7 - Commuter West;Not Assigned;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];Class III;2025;2025;2026;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;Class III;5 941;42 173;134289;1;13 848;
Oct;7;SMT-7 - Commuter West;Not Assigned;Santa Cruz, Big Tree & Pacific Railroad [SCBG];Santa Cruz, Big Tree & Pacific Railroad [SCBG];Class III;2025;2025;2026;Santa Cruz, Big Tree & Pacific Railroad [SCBG];SCBG;Santa Cruz, Big Tree & Pacific Railroad;SCBG;Santa Cruz, Big Tree & Pacific Railroad;Class III;434;;0;1;41;
Oct;7;SMT-7 - Commuter West;Not Assigned;Western Railway Museum [WRM];Western Railway Museum [WRM];Class III;2025;2025;2026;Western Railway Museum [WRM];WRM;Western Railway Museum;WRM;Western Railway Museum;Class III;659;5 783;46131;1;787;
Oct;7;SMT-7 - Commuter West;Not Assigned;Sonoma Marin Area Rail Transit [SMRT];Sonoma Marin Area Rail Transit [SMRT];Class III;2025;2025;2026;Sonoma Marin Area Rail Transit [SMRT];SMRT;Sonoma Marin Area Rail Transit;SMRT;Sonoma Marin Area Rail Transit;Class III;28 872;120 280;5412600;1;49 265;10
Oct;7;SMT-7 - Commuter West;Not Assigned;Railtown 1897 Railroad Historic Park [RTRX];Railtown 1897 Railroad Historic Park [RTRX];Class III;2025;2025;2026;Railtown 1897 Railroad Historic Park [RTRX];RTRX;Railtown 1897 Railroad Historic Park;RTRX;Railtown 1897 Railroad Historic Park;Class III;448;1 606;9636;1;245;5
Oct;7;SMT-7 - Commuter West;Not Assigned;SIERRA NORTHERN RAILWAY [SERA];SIERRA NORTHERN RAILWAY [SERA];Class III;2025;2025;2026;SIERRA NORTHERN RAILWAY [SERA];SERA;SIERRA NORTHERN RAILWAY;SERA;SIERRA NORTHERN RAILWAY;Class III;13 578;;0;1;1 822;166
Oct;7;SMT-7 - Commuter West;Not Assigned;Hawaiian Railway Society [HRSX];Hawaiian Railway Society [HRSX];Class III;2025;2025;2026;Hawaiian Railway Society [HRSX];HRSX;Hawaiian Railway Society;HRSX;Hawaiian Railway Society;Class III;817;3 326;34587;1;299;
Nov;7;SMT-7 - Commuter West;Not Assigned;Niles Canyon Railway [NICX];Niles Canyon Railway [NICX];Class III;2025;2025;2026;Niles Canyon Railway [NICX];NICX;Niles Canyon Railway;NICX;Niles Canyon Railway;Class III;;7 073;95486;1;340;10
Nov;7;SMT-7 - Commuter West;Not Assigned;Southern California Regional Rail Authority [SCAX];Southern California Regional Rail Authority [SCAX];Class III;2025;2025;2026;Southern California Regional Rail Authority [SCAX];SCAX;Southern California Regional Rail Authority;SCAX;Southern California Regional Rail Authority;Class III;75 627;566 841;15537014;1;241 337;
Nov;7;SMT-7 - Commuter West;Not Assigned;Napa Valley Railroad [NVRR];Napa Valley Railroad [NVRR];Class III;2025;2025;2026;Napa Valley Railroad [NVRR];NVRR;Napa Valley Railroad;NVRR;Napa Valley Railroad;Class III;12 895;5 756;207216;1;2 066;50
Nov;7;SMT-7 - Commuter West;Not Assigned;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];Class III;2025;2025;2026;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC [SCRY];SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;SCRY;SOUTHERN CALIFORNIA RAILWAY MUSEUM, INC;Class III;350;37 814;139664;1;442;
Nov;7;SMT-7 - Commuter West;Not Assigned;California State Railroad Museum [CSRM];California State Railroad Museum [CSRM];Class III;2025;2025;2026;California State Railroad Museum [CSRM];CSRM;California State Railroad Museum;CSRM;California State Railroad Museum;Class III;985;16 763;106782;1;280;
Nov;7;SMT-7 - Commuter West;Not Assigned;Placerville and Sacramento Valley RR Inc. [PSVR];Placerville and Sacramento Valley RR Inc. [PSVR];Class III;2025;2025;2026;Placerville and Sacramento Valley RR Inc. [PSVR];PSVR;Placerville and Sacramento Valley RR Inc.;PSVR;Placerville and Sacramento Valley RR Inc.;Class III;;;0;1;3;1
Nov;7;SMT-7 - Commuter West;Not Assigned;Sacramento County Regional Transit District [SCRT];Sacramento County Regional Transit District [SCRT];Class III;2025;2025;2026;Sacramento County Regional Transit District [SCRT];SCRT;Sacramento County Regional Transit District;SCRT;Sacramento County Regional Transit District;Class III;;281 603;5332972;1;127 364;
Nov;7;SMT-7 - Commuter West;Not Assigned;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];Class III;2025;2025;2026;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM [PSRM];PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;PSRM;PACIFIC SW RAILWAY MUSEUM -- SAN DIEGO RAILROAD MUSEUM;Class III;;1 775;17750;1;93;13
Nov;7;SMT-7 - Commuter West;Not Assigned;San Diego Trolley Incorporated [SDTI];San Diego Trolley Incorporated [SDTI];Class III;2025;2025;2026;San Diego Trolley Incorporated [SDTI];SDTI;San Diego Trolley Incorporated;SDTI;San Diego Trolley Incorporated;Class III;13 734;1 863 188;13202469;1;243 975;
Nov;7;SMT-7 - Commuter West;Not Assigned;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];Class III;2025;2025;2026;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY [VTAZ];VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;VTAZ;SANTA CLARA VALLEY TRANSPORTATION AUTHORITY;Class III;5 517;38 150;130391;1;12 967;
Nov;7;SMT-7 - Commuter West;Not Assigned;Santa Cruz, Big Tree & Pacific Railroad [SCBG];Santa Cruz, Big Tree & Pacific Railroad [SCBG];Class III;2025;2025;2026;Santa Cruz, Big Tree & Pacific Railroad [SCBG];SCBG;Santa Cruz, Big Tree & Pacific Railroad;SCBG;Santa Cruz, Big Tree & Pacific Railroad;Class III;771;2 521;15126;1;77;
Nov;7;SMT-7 - Commuter West;Not Assigned;Western Railway Museum [WRM];Western Railway Museum [WRM];Class III;2025;2025;2026;Western Railway Museum [WRM];WRM;Western Railway Museum;WRM;Western Railway Museum;Class III;676;532;4572;1;413;
